,policy,mean,std,count,sigma,impurity,num_dim,stdb,clf
1559,ensemble,0.8663199999999956,0.0014709933451315922,1000,1.0,-0.76,5,0.6,SVM
1560,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,5,0.6,SVM
1561,default,1.0,0.0,1000,0.0,-0.68,5,0.6,SVM
1562,augment,1.0,0.0,1000,0.0,-0.68,5,0.6,SVM
1563,average,1.0,0.0,1000,0.0,-0.68,5,0.6,SVM
1564,ensemble,1.0,0.0,1000,0.0,-0.68,5,0.6,SVM
1565,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,5,0.6,SVM
1566,default,0.9655200000000048,0.0008721756074841182,1000,0.025,-0.68,5,0.6,SVM
1567,augment,0.9983200000000008,0.0002538543717213513,1000,0.025,-0.68,5,0.6,SVM
1568,average,0.9687200000000048,0.0008475139408174162,1000,0.025,-0.68,5,0.6,SVM
1569,ensemble,0.9663600000000044,0.0008599359801112433,1000,0.025,-0.68,5,0.6,SVM
1570,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,5,0.6,SVM
1571,default,0.99984,7.987978956394953e-05,1000,0.05,-0.68,5,0.6,SVM
1572,augment,1.0,0.0,1000,0.05,-0.68,5,0.6,SVM
1573,average,0.99984,7.987978956394934e-05,1000,0.05,-0.68,5,0.6,SVM
1574,ensemble,0.9998799999999999,6.921264617387725e-05,1000,0.05,-0.68,5,0.6,SVM
1575,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,5,0.6,SVM
1576,default,0.986680000000004,0.0006278310057426121,1000,0.08,-0.68,5,0.6,SVM
1577,augment,0.988840000000004,0.000587025552253904,1000,0.08,-0.68,5,0.6,SVM
1578,average,0.9896800000000032,0.0005763938148781872,1000,0.08,-0.68,5,0.6,SVM
1579,ensemble,0.9891200000000034,0.0005936143343771067,1000,0.08,-0.68,5,0.6,SVM
1580,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,5,0.6,SVM
1581,default,0.9904800000000026,0.0005900150148239621,1000,0.1,-0.68,5,0.6,SVM
1582,augment,0.995240000000002,0.00042133112859117964,1000,0.1,-0.68,5,0.6,SVM
1583,average,0.9927600000000026,0.0005097472336778733,1000,0.1,-0.68,5,0.6,SVM
1584,ensemble,0.9922800000000026,0.0005275223975149152,1000,0.1,-0.68,5,0.6,SVM
1585,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,5,0.6,SVM
1586,default,0.9285999999999988,0.001448909707103704,1000,0.3,-0.68,5,0.6,SVM
1587,augment,0.9383999999999996,0.001349096015878792,1000,0.3,-0.68,5,0.6,SVM
1588,average,0.9379599999999984,0.0013778740642514953,1000,0.3,-0.68,5,0.6,SVM
1589,ensemble,0.9377599999999988,0.0013314485176510395,1000,0.3,-0.68,5,0.6,SVM
1590,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,5,0.6,SVM
1591,default,0.8417599999999967,0.0017371010102811971,1000,0.5,-0.68,5,0.6,SVM
1592,augment,0.8619599999999973,0.0015414715484025402,1000,0.5,-0.68,5,0.6,SVM
1593,average,0.8433599999999963,0.0019642221281129576,1000,0.5,-0.68,5,0.6,SVM
1594,ensemble,0.8584799999999976,0.0015626040225634082,1000,0.5,-0.68,5,0.6,SVM
1595,plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,5,0.6,SVM
1596,default,0.8008399999999971,0.002117871521074829,1000,1.0,-0.68,5,0.6,SVM
1597,augment,0.8360799999999993,0.001283386411288769,1000,1.0,-0.68,5,0.6,SVM
1598,average,0.7818799999999972,0.002413771300660419,1000,1.0,-0.68,5,0.6,SVM
1599,ensemble,0.8271999999999979,0.0015393926496283352,1000,1.0,-0.68,5,0.6,SVM
1600,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.0,-0.6,5,0.6,SVM
1601,default,1.0,0.0,1000,0.0,-0.6,5,0.6,SVM
1602,augment,1.0,0.0,1000,0.0,-0.6,5,0.6,SVM
1603,average,1.0,0.0,1000,0.0,-0.6,5,0.6,SVM
1604,ensemble,1.0,0.0,1000,0.0,-0.6,5,0.6,SVM
1605,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.025,-0.6,5,0.6,SVM
1606,default,0.9854800000000052,0.0006111817594980615,1000,0.025,-0.6,5,0.6,SVM
1607,augment,0.9983200000000004,0.00025385437172135094,1000,0.025,-0.6,5,0.6,SVM
1608,average,0.9859600000000048,0.0006066683166660684,1000,0.025,-0.6,5,0.6,SVM
1609,ensemble,0.9857600000000052,0.000605961706372267,1000,0.025,-0.6,5,0.6,SVM
1610,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.05,-0.6,5,0.6,SVM
1611,default,0.9962000000000012,0.0003710764041241355,1000,0.05,-0.6,5,0.6,SVM
1612,augment,0.99944,0.0001486893019302604,1000,0.05,-0.6,5,0.6,SVM
1613,average,0.9973600000000008,0.00031421191754789937,1000,0.05,-0.6,5,0.6,SVM
1614,ensemble,0.9972800000000008,0.000318595516451667,1000,0.05,-0.6,5,0.6,SVM
1615,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.08,-0.6,5,0.6,SVM
1616,default,0.9946000000000016,0.0004541434203489505,1000,0.08,-0.6,5,0.6,SVM
1617,augment,0.9983600000000004,0.00025094496084475295,1000,0.08,-0.6,5,0.6,SVM
1618,average,0.9964000000000008,0.0003709145151885782,1000,0.08,-0.6,5,0.6,SVM
1619,ensemble,0.9960400000000011,0.0003904751859860897,1000,0.08,-0.6,5,0.6,SVM
1620,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.1,-0.6,5,0.6,SVM
1621,default,0.964160000000002,0.0010582127452522113,1000,0.1,-0.6,5,0.6,SVM
1622,augment,0.976160000000004,0.0008955760472770932,1000,0.1,-0.6,5,0.6,SVM
1623,average,0.970680000000004,0.0009930376245257462,1000,0.1,-0.6,5,0.6,SVM
1624,ensemble,0.9683200000000032,0.0010380053251573742,1000,0.1,-0.6,5,0.6,SVM
1625,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.3,-0.6,5,0.6,SVM
1626,default,0.8573999999999963,0.0018338492312627546,1000,0.3,-0.6,5,0.6,SVM
1627,augment,0.8740799999999957,0.0017933682749981304,1000,0.3,-0.6,5,0.6,SVM
1628,average,0.8743999999999963,0.0017899284465709344,1000,0.3,-0.6,5,0.6,SVM
1629,ensemble,0.8705599999999956,0.0017610189060846574,1000,0.3,-0.6,5,0.6,SVM
1630,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.5,-0.6,5,0.6,SVM
1631,default,0.8134799999999968,0.002006368638888443,1000,0.5,-0.6,5,0.6,SVM
1632,augment,0.8341599999999961,0.0017511598901759284,1000,0.5,-0.6,5,0.6,SVM
1633,average,0.8178399999999975,0.0022047665172066147,1000,0.5,-0.6,5,0.6,SVM
1634,ensemble,0.8301999999999966,0.0017576829775159766,1000,0.5,-0.6,5,0.6,SVM
1635,plurality,0.7999999999999887,3.582842007031069e-16,1000,1.0,-0.6,5,0.6,SVM
1636,default,0.7572799999999966,0.0021601082536918587,1000,1.0,-0.6,5,0.6,SVM
1637,augment,0.7930799999999929,0.0012458192748812658,1000,1.0,-0.6,5,0.6,SVM
1638,average,0.7290799999999987,0.002597749391666153,1000,1.0,-0.6,5,0.6,SVM
1639,ensemble,0.7859999999999947,0.001557956105680524,1000,1.0,-0.6,5,0.6,SVM
1640,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,5,0.6,SVM
1641,default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,0.6,SVM
1642,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,0.6,SVM
1643,average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,0.6,SVM
1644,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,0.6,SVM
1645,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,5,0.6,SVM
1646,default,0.9283599999999902,0.0005980535662196696,1000,0.025,-0.52,5,0.6,SVM
1647,augment,0.973280000000006,0.0007376894914432338,1000,0.025,-0.52,5,0.6,SVM
1648,average,0.9270399999999894,0.0005560103843882325,1000,0.025,-0.52,5,0.6,SVM
1649,ensemble,0.9273199999999896,0.0005567113502772563,1000,0.025,-0.52,5,0.6,SVM
1650,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,5,0.6,SVM
1651,default,0.9650400000000102,0.0004703398979670152,1000,0.05,-0.52,5,0.6,SVM
1652,augment,0.9844400000000044,0.0006221522912225569,1000,0.05,-0.52,5,0.6,SVM
1653,average,0.9649600000000106,0.000435876574718568,1000,0.05,-0.52,5,0.6,SVM
1654,ensemble,0.9644400000000104,0.0004285674626824438,1000,0.05,-0.52,5,0.6,SVM
1655,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,5,0.6,SVM
1656,default,0.9943600000000014,0.0004787688582391537,1000,0.08,-0.52,5,0.6,SVM
1657,augment,0.9975600000000006,0.0003282592788546185,1000,0.08,-0.52,5,0.6,SVM
1658,average,0.9968000000000008,0.0003659151457563532,1000,0.08,-0.52,5,0.6,SVM
1659,ensemble,0.9964800000000008,0.00037168232100511206,1000,0.08,-0.52,5,0.6,SVM
1660,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,5,0.6,SVM
1661,default,0.9946000000000016,0.0004506029771795117,1000,0.1,-0.52,5,0.6,SVM
1662,augment,0.9980800000000006,0.0002821226562918886,1000,0.1,-0.52,5,0.6,SVM
1663,average,0.9969200000000008,0.0003467475073217302,1000,0.1,-0.52,5,0.6,SVM
1664,ensemble,0.9964800000000008,0.00036734798834966434,1000,0.1,-0.52,5,0.6,SVM
1665,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,5,0.6,SVM
1666,default,0.8863599999999955,0.0016845141697201644,1000,0.3,-0.52,5,0.6,SVM
1667,augment,0.896879999999996,0.0016769847577953296,1000,0.3,-0.52,5,0.6,SVM
1668,average,0.8947599999999961,0.001693579230685892,1000,0.3,-0.52,5,0.6,SVM
1669,ensemble,0.8964799999999974,0.0016365475513677886,1000,0.3,-0.52,5,0.6,SVM
1670,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,5,0.6,SVM
1671,default,0.8289999999999973,0.002142986792398028,1000,0.5,-0.52,5,0.6,SVM
1672,augment,0.8515599999999961,0.0019455980447543075,1000,0.5,-0.52,5,0.6,SVM
1673,average,0.8338799999999974,0.00221220239567709,1000,0.5,-0.52,5,0.6,SVM
1674,ensemble,0.8463999999999979,0.002005158512602086,1000,0.5,-0.52,5,0.6,SVM
1675,plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,5,0.6,SVM
1676,default,0.7751199999999975,0.0024075676484747004,1000,1.0,-0.52,5,0.6,SVM
1677,augment,0.8079599999999975,0.001985492528462548,1000,1.0,-0.52,5,0.6,SVM
1678,average,0.7682799999999966,0.0026047315075120943,1000,1.0,-0.52,5,0.6,SVM
1679,ensemble,0.7999599999999966,0.002148071835999121,1000,1.0,-0.52,5,0.6,SVM
1680,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,10,0.6,SVM
1681,default,1.0,0.0,1000,0.0,0.0,10,0.6,SVM
1682,augment,1.0,0.0,1000,0.0,0.0,10,0.6,SVM
1683,average,1.0,0.0,1000,0.0,0.0,10,0.6,SVM
1684,ensemble,1.0,0.0,1000,0.0,0.0,10,0.6,SVM
1685,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,10,0.6,SVM
1686,default,1.0,0.0,1000,0.025,0.0,10,0.6,SVM
1687,augment,1.0,0.0,1000,0.025,0.0,10,0.6,SVM
1688,average,1.0,0.0,1000,0.025,0.0,10,0.6,SVM
1689,ensemble,1.0,0.0,1000,0.025,0.0,10,0.6,SVM
1690,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,10,0.6,SVM
1691,default,0.99996,3.999999999999937e-05,1000,0.05,0.0,10,0.6,SVM
1692,augment,1.0,0.0,1000,0.05,0.0,10,0.6,SVM
1693,average,1.0,0.0,1000,0.05,0.0,10,0.6,SVM
1694,ensemble,1.0,0.0,1000,0.05,0.0,10,0.6,SVM
1695,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,10,0.6,SVM
1696,default,0.9691600000000028,0.0008607178604137535,1000,0.08,0.0,10,0.6,SVM
1697,augment,0.9844400000000036,0.0007065306685385892,1000,0.08,0.0,10,0.6,SVM
1698,average,0.9750400000000042,0.0007745956354114069,1000,0.08,0.0,10,0.6,SVM
1699,ensemble,0.972240000000004,0.0008107031760389512,1000,0.08,0.0,10,0.6,SVM
1700,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,10,0.6,SVM
1701,default,0.9523600000000032,0.0008147970878042514,1000,0.1,0.0,10,0.6,SVM
1702,augment,0.9680400000000048,0.0009025369648789916,1000,0.1,0.0,10,0.6,SVM
1703,average,0.955760000000004,0.0007768048827252707,1000,0.1,0.0,10,0.6,SVM
1704,ensemble,0.9540400000000032,0.000772706590806288,1000,0.1,0.0,10,0.6,SVM
1705,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,10,0.6,SVM
1706,default,0.8262799999999973,0.002035658494322052,1000,0.3,0.0,10,0.6,SVM
1707,augment,0.8502399999999962,0.001985115382813563,1000,0.3,0.0,10,0.6,SVM
1708,average,0.8477599999999956,0.0020242232781686608,1000,0.3,0.0,10,0.6,SVM
1709,ensemble,0.8428799999999963,0.002030721406158275,1000,0.3,0.0,10,0.6,SVM
1710,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,10,0.6,SVM
1711,default,0.7636399999999984,0.0026445688011742328,1000,0.5,0.0,10,0.6,SVM
1712,augment,0.8077999999999966,0.002289541876009693,1000,0.5,0.0,10,0.6,SVM
1713,average,0.7977999999999971,0.002454625263698149,1000,0.5,0.0,10,0.6,SVM
1714,ensemble,0.7983199999999981,0.0023397974810338198,1000,0.5,0.0,10,0.6,SVM
1715,plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,10,0.6,SVM
1716,default,0.6065199999999993,0.003144165290721111,1000,1.0,0.0,10,0.6,SVM
1717,augment,0.6526799999999989,0.0029442632841317593,1000,1.0,0.0,10,0.6,SVM
1718,average,0.6430399999999987,0.003112884265186949,1000,1.0,0.0,10,0.6,SVM
1719,ensemble,0.6328799999999989,0.003032111359976621,1000,1.0,0.0,10,0.6,SVM
1720,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,10,0.6,SVM
1721,default,1.0,0.0,1000,0.0,-0.84,10,0.6,SVM
1722,augment,1.0,0.0,1000,0.0,-0.84,10,0.6,SVM
1723,average,1.0,0.0,1000,0.0,-0.84,10,0.6,SVM
1724,ensemble,1.0,0.0,1000,0.0,-0.84,10,0.6,SVM
1725,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,10,0.6,SVM
1726,default,1.0,0.0,1000,0.025,-0.84,10,0.6,SVM
1727,augment,1.0,0.0,1000,0.025,-0.84,10,0.6,SVM
1728,average,1.0,0.0,1000,0.025,-0.84,10,0.6,SVM
1729,ensemble,1.0,0.0,1000,0.025,-0.84,10,0.6,SVM
1730,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.05,-0.84,10,0.6,SVM
1731,default,1.0,0.0,1000,0.05,-0.84,10,0.6,SVM
1732,augment,1.0,0.0,1000,0.05,-0.84,10,0.6,SVM
1733,average,1.0,0.0,1000,0.05,-0.84,10,0.6,SVM
1734,ensemble,1.0,0.0,1000,0.05,-0.84,10,0.6,SVM
1735,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.08,-0.84,10,0.6,SVM
1736,default,0.99996,3.999999999999957e-05,1000,0.08,-0.84,10,0.6,SVM
1737,augment,1.0,0.0,1000,0.08,-0.84,10,0.6,SVM
1738,average,1.0,0.0,1000,0.08,-0.84,10,0.6,SVM
1739,ensemble,1.0,0.0,1000,0.08,-0.84,10,0.6,SVM
1740,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.1,-0.84,10,0.6,SVM
1741,default,1.0,0.0,1000,0.1,-0.84,10,0.6,SVM
1742,augment,1.0,0.0,1000,0.1,-0.84,10,0.6,SVM
1743,average,1.0,0.0,1000,0.1,-0.84,10,0.6,SVM
1744,ensemble,1.0,0.0,1000,0.1,-0.84,10,0.6,SVM
1745,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,10,0.6,SVM
1746,default,0.9750000000000028,0.0009439762132019467,1000,0.3,-0.84,10,0.6,SVM
1747,augment,0.9840000000000028,0.0007529720891022251,1000,0.3,-0.84,10,0.6,SVM
1748,average,0.9844800000000032,0.0007566386866279728,1000,0.3,-0.84,10,0.6,SVM
1749,ensemble,0.9843200000000036,0.0007404632913831005,1000,0.3,-0.84,10,0.6,SVM
1750,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,10,0.6,SVM
1751,default,0.8813199999999961,0.0018225200078954298,1000,0.5,-0.84,10,0.6,SVM
1752,augment,0.9149999999999956,0.0013257290664225288,1000,0.5,-0.84,10,0.6,SVM
1753,average,0.8911199999999965,0.0018272614712964484,1000,0.5,-0.84,10,0.6,SVM
1754,ensemble,0.9114399999999958,0.0012757562282638233,1000,0.5,-0.84,10,0.6,SVM
1755,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,10,0.6,SVM
1756,default,0.8441199999999972,0.002433134962501211,1000,1.0,-0.84,10,0.6,SVM
1757,augment,0.900079999999994,0.0015354319102946722,1000,1.0,-0.84,10,0.6,SVM
1758,average,0.8311599999999959,0.0024205192239090557,1000,1.0,-0.84,10,0.6,SVM
1759,ensemble,0.8873199999999953,0.0017551918123949648,1000,1.0,-0.84,10,0.6,SVM
1760,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,10,0.6,SVM
1761,default,1.0,0.0,1000,0.0,-0.76,10,0.6,SVM
1762,augment,1.0,0.0,1000,0.0,-0.76,10,0.6,SVM
1763,average,1.0,0.0,1000,0.0,-0.76,10,0.6,SVM
1764,ensemble,1.0,0.0,1000,0.0,-0.76,10,0.6,SVM
1765,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,10,0.6,SVM
1766,default,1.0,0.0,1000,0.025,-0.76,10,0.6,SVM
1767,augment,1.0,0.0,1000,0.025,-0.76,10,0.6,SVM
1768,average,1.0,0.0,1000,0.025,-0.76,10,0.6,SVM
1769,ensemble,1.0,0.0,1000,0.025,-0.76,10,0.6,SVM
1770,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,10,0.6,SVM
1771,default,1.0,0.0,1000,0.05,-0.76,10,0.6,SVM
1772,augment,1.0,0.0,1000,0.05,-0.76,10,0.6,SVM
1773,average,1.0,0.0,1000,0.05,-0.76,10,0.6,SVM
1774,ensemble,1.0,0.0,1000,0.05,-0.76,10,0.6,SVM
1775,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,10,0.6,SVM
1776,default,0.988920000000004,0.0005663517938122538,1000,0.08,-0.76,10,0.6,SVM
1777,augment,0.9986800000000008,0.00022607235281809325,1000,0.08,-0.76,10,0.6,SVM
1778,average,0.9903600000000032,0.0005412609013806227,1000,0.08,-0.76,10,0.6,SVM
1779,ensemble,0.9890400000000038,0.0005644439715303861,1000,0.08,-0.76,10,0.6,SVM
1780,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,10,0.6,SVM
1781,default,0.9660400000000074,0.0007138823628778253,1000,0.1,-0.76,10,0.6,SVM
1782,augment,0.9841600000000036,0.0006991303048668353,1000,0.1,-0.76,10,0.6,SVM
1783,average,0.9692800000000076,0.0006864056765155411,1000,0.1,-0.76,10,0.6,SVM
1784,ensemble,0.9684800000000078,0.0006733074653848338,1000,0.1,-0.76,10,0.6,SVM
1785,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,10,0.6,SVM
1786,default,0.9592800000000008,0.0011415711912906696,1000,0.3,-0.76,10,0.6,SVM
1787,augment,0.9720800000000024,0.0009776652951953664,1000,0.3,-0.76,10,0.6,SVM
1788,average,0.9724800000000028,0.000972623049076866,1000,0.3,-0.76,10,0.6,SVM
1789,ensemble,0.9714800000000022,0.0010018049776344693,1000,0.3,-0.76,10,0.6,SVM
1790,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,10,0.6,SVM
1791,default,0.8982799999999979,0.0018076252678885425,1000,0.5,-0.76,10,0.6,SVM
1792,augment,0.925039999999998,0.0015354986669340195,1000,0.5,-0.76,10,0.6,SVM
1793,average,0.913479999999996,0.0017510441901207796,1000,0.5,-0.76,10,0.6,SVM
1794,ensemble,0.9218399999999966,0.001557125248346778,1000,0.5,-0.76,10,0.6,SVM
1795,plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,10,0.6,SVM
1796,default,0.7966799999999971,0.0025818682467631106,1000,1.0,-0.76,10,0.6,SVM
1797,augment,0.8668399999999973,0.001671648530286433,1000,1.0,-0.76,10,0.6,SVM
1798,average,0.7977999999999967,0.002547479077372303,1000,1.0,-0.76,10,0.6,SVM
1799,ensemble,0.8445999999999969,0.0019912823017355524,1000,1.0,-0.76,10,0.6,SVM
1800,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,10,0.6,SVM
1801,default,1.0,0.0,1000,0.0,-0.68,10,0.6,SVM
1802,augment,1.0,0.0,1000,0.0,-0.68,10,0.6,SVM
1803,average,1.0,0.0,1000,0.0,-0.68,10,0.6,SVM
1804,ensemble,1.0,0.0,1000,0.0,-0.68,10,0.6,SVM
1805,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,10,0.6,SVM
1806,default,1.0,0.0,1000,0.025,-0.68,10,0.6,SVM
1807,augment,1.0,0.0,1000,0.025,-0.68,10,0.6,SVM
1808,average,1.0,0.0,1000,0.025,-0.68,10,0.6,SVM
1809,ensemble,1.0,0.0,1000,0.025,-0.68,10,0.6,SVM
1810,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,10,0.6,SVM
1811,default,0.9870000000000024,0.0006641092086705614,1000,0.05,-0.68,10,0.6,SVM
1812,augment,0.9987200000000004,0.0002298138690645413,1000,0.05,-0.68,10,0.6,SVM
1813,average,0.9894400000000024,0.0005966929213946152,1000,0.05,-0.68,10,0.6,SVM
1814,ensemble,0.9881600000000028,0.0006204831983216032,1000,0.05,-0.68,10,0.6,SVM
1815,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,10,0.6,SVM
1816,default,0.9988400000000004,0.00021236642743027864,1000,0.08,-0.68,10,0.6,SVM
1817,augment,0.9998400000000002,7.987978956394936e-05,1000,0.08,-0.68,10,0.6,SVM
1818,average,0.99976,9.773408797319422e-05,1000,0.08,-0.68,10,0.6,SVM
1819,ensemble,0.9995600000000002,0.00013199933266431322,1000,0.08,-0.68,10,0.6,SVM
1820,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,10,0.6,SVM
1821,default,0.9992800000000002,0.00017751933166028084,1000,0.1,-0.68,10,0.6,SVM
1822,augment,0.99972,0.00010551176584975357,1000,0.1,-0.68,10,0.6,SVM
1823,average,0.99972,0.00010551176584975347,1000,0.1,-0.68,10,0.6,SVM
1824,ensemble,0.99956,0.0001319993326643126,1000,0.1,-0.68,10,0.6,SVM
1825,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,10,0.6,SVM
1826,default,0.8903599999999953,0.0016334437665676015,1000,0.3,-0.68,10,0.6,SVM
1827,augment,0.9094399999999966,0.0015501255721035328,1000,0.3,-0.68,10,0.6,SVM
1828,average,0.9081999999999962,0.0015735425116710489,1000,0.3,-0.68,10,0.6,SVM
1829,ensemble,0.907719999999997,0.0015368681022012141,1000,0.3,-0.68,10,0.6,SVM
1830,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,10,0.6,SVM
1831,default,0.876799999999997,0.0019099235083656727,1000,0.5,-0.68,10,0.6,SVM
1832,augment,0.9124799999999976,0.001622986039275661,1000,0.5,-0.68,10,0.6,SVM
1833,average,0.8971999999999967,0.0018784271315354345,1000,0.5,-0.68,10,0.6,SVM
1834,ensemble,0.9061199999999968,0.0016199907314457056,1000,0.5,-0.68,10,0.6,SVM
1835,plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,10,0.6,SVM
1836,default,0.7482799999999974,0.002746303658334916,1000,1.0,-0.68,10,0.6,SVM
1837,augment,0.8281999999999962,0.0018243048232376355,1000,1.0,-0.68,10,0.6,SVM
1838,average,0.7359599999999972,0.002796193322554264,1000,1.0,-0.68,10,0.6,SVM
1839,ensemble,0.797879999999997,0.0021840044586665746,1000,1.0,-0.68,10,0.6,SVM
1840,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.0,-0.6,10,0.6,SVM
1841,default,1.0,0.0,1000,0.0,-0.6,10,0.6,SVM
1842,augment,1.0,0.0,1000,0.0,-0.6,10,0.6,SVM
1843,average,1.0,0.0,1000,0.0,-0.6,10,0.6,SVM
1844,ensemble,1.0,0.0,1000,0.0,-0.6,10,0.6,SVM
1845,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.025,-0.6,10,0.6,SVM
1846,default,0.9904800000000024,0.000553602814367917,1000,0.025,-0.6,10,0.6,SVM
1847,augment,1.0,0.0,1000,0.025,-0.6,10,0.6,SVM
1848,average,0.9925600000000021,0.0005020941131884557,1000,0.025,-0.6,10,0.6,SVM
1849,ensemble,0.9918800000000024,0.0005152971289762196,1000,0.025,-0.6,10,0.6,SVM
1850,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.05,-0.6,10,0.6,SVM
1851,default,1.0,0.0,1000,0.05,-0.6,10,0.6,SVM
1852,augment,1.0,0.0,1000,0.05,-0.6,10,0.6,SVM
1853,average,1.0,0.0,1000,0.05,-0.6,10,0.6,SVM
1854,ensemble,1.0,0.0,1000,0.05,-0.6,10,0.6,SVM
1855,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.08,-0.6,10,0.6,SVM
1856,default,0.9954400000000015,0.00040616667929727003,1000,0.08,-0.6,10,0.6,SVM
1857,augment,0.9996800000000003,0.00011274001202018047,1000,0.08,-0.6,10,0.6,SVM
1858,average,0.9970800000000012,0.00032921418860975583,1000,0.08,-0.6,10,0.6,SVM
1859,ensemble,0.9964400000000014,0.0003603557357060585,1000,0.08,-0.6,10,0.6,SVM
1860,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.1,-0.6,10,0.6,SVM
1861,default,0.9955200000000012,0.00041097262499891374,1000,0.1,-0.6,10,0.6,SVM
