GENE_ID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25
Rv1562c,7.515956141,7.165238645,7.222913786,6.964723943,6.87698441,7.069754707,6.891753587,6.956484395,7.998306078,7.661366744,7.079309893,8.108922133,7.261880051,7.000465703,7.360776755,7.27908141,7.455785365,7.489360289,7.170319479,8.231340048,8.27375193,8.3415497,7.25502997,7.082221157,7.06715076,7.265586
Rv1563c,8.192171352,7.884379476,6.863100332,6.602985494,6.568734619,6.743038433,6.72997306,6.793763879,8.354186195,8.182363569,6.928450325,8.384024155,7.028823304,6.779949963,6.871095129,6.982635125,7.144618318,6.919806949,6.261170488,8.784325596,8.747331997,8.697436526,6.527875126,6.681124118,6.810176959,7.178205166
Rv1564c,7.739914331,7.76206536,7.756831909,8.30282382,8.095699804,7.975400765,8.065072922,7.958369036,8.719561652,8.373349614,8.159812163,8.886517194,8.010128698,8.050224828,8.065370728,7.9180295,8.087770982,7.875170276,7.457201124,8.708792225,8.883547759,8.90459156,7.756539699,7.97542543,7.960729998,8.190826039
Rv1565c,9.010746704,9.254599441,9.444985168,9.594551026,9.472750911,9.260256455,9.472545536,9.404380576,8.739692001,9.127207629,9.54002661,9.007577634,9.464737837,9.47292041,9.455653809,9.274636294,8.821105731,8.632161138,8.671215439,8.6975077,8.756517355,8.746308005,8.728013158,8.864443193,8.803619415,8.902166185
Rv1566c,8.360361666,8.828969245,9.052220853,9.407289524,9.486363681,9.46356796,9.398636025,9.39080666,8.285265519,9.007310173,9.410299878,8.467438769,9.853363278,9.873951756,9.882120218,9.723683676,8.096347949,7.520474825,6.765928331,8.133277285,7.878060777,7.755789104,7.127351386,7.089003147,7.107842051,6.770647628
Rv1567c,5.930423168,5.880294454,6.104997242,5.747572089,5.824258133,5.955617879,5.703964826,5.718722776,5.636562135,5.419621636,5.990651585,5.616341857,5.465789514,5.820532734,6.268708237,5.813534534,5.816265417,6.029632436,6.39525701,5.601467394,5.556254314,5.81065778,6.576602785,6.556430548,6.507858921,6.427287265
Rv1568,7.601323383,7.679994088,6.676037898,6.660795552,6.87698441,6.846592177,7.024825093,6.735669303,8.293236742,8.187997554,6.768846059,8.088623391,6.6869708,6.531573012,6.5823219,6.424414807,6.857375702,5.997712776,6.103889099,8.697373797,8.506153416,8.245712586,6.473399335,6.648581619,6.944838741,7.389284339
Rv1569,7.533454657,7.238917827,6.619463926,7.068342236,7.001261514,7.365455523,7.286537781,6.94118594,9.204200915,8.5459502,7.393324767,8.874567686,7.836970699,7.533163637,7.315543392,7.299927326,7.455785365,6.376765796,6.461790318,9.419323308,9.05242204,9.253697109,6.773195704,6.682897822,7.112714668,7.134426295
Rv1570,7.169381662,7.284064616,6.51478525,7.024373428,6.766081052,7.447431553,7.286537781,6.800841602,8.490746072,7.764738114,7.034560635,7.874138608,7.066679953,6.604793651,6.20382406,6.680188801,6.669024184,5.282452449,5.389954572,8.623610962,8.291669128,8.275977091,5.869618132,6.086109803,6.448603721,6.812712709
Rv1571,6.285676681,6.433293885,5.27674468,5.722566226,5.718169147,5.667126327,5.903851981,5.19998144,7.562723812,6.968687115,5.826766451,7.093913442,5.545215209,5.390244817,4.962151776,5.325559633,6.140338295,4.762309705,4.729391129,7.879560636,7.574145098,7.32452896,4.847787462,5.253201189,5.258797566,5.533760928
Rv1572c,4.26863709,4.693159278,4.497034326,4.28202511,4.361465777,4.649792167,3.900689477,4.176875817,5.505393913,4.588918996,4.567816553,5.56676574,3.554823308,3.671668806,3.719886696,4.168359378,4.944961476,4.955117198,3.643664653,5.680470044,5.653744524,5.809088336,3.839579312,4.21640421,4.146902714,4.356634561
Rv1573,5.868755802,5.009489253,3.583958583,4.656190379,4.444794187,4.554355725,4.293866346,4.187535024,7.633987266,7.026529511,3.817574919,6.901057775,4.20725671,3.704992528,3.431372841,4.222762534,5.816265417,4.008496275,2.84030135,7.823369065,7.605260378,7.431788629,3.132214637,3.209944081,3.884483095,4.470333737
Rv1574,5.900628531,5.008051779,4.938935343,4.935558546,5.087472348,5.418819473,5.332628657,5.327809008,5.682224795,5.100329997,5.815296608,5.676417156,5.77828486,5.707181296,6.395843356,5.918325144,5.615561139,5.862465275,6.011985557,5.666131349,5.640249255,5.846634783,6.515570693,5.998426705,5.563396105,5.462626933
Rv1575,6.529407742,5.880294454,6.041819308,5.793973003,6.186878795,5.9924964,6.156282397,6.340375842,6.465450251,5.873876452,6.440863867,6.271012954,6.552469641,6.586833923,7.049201601,6.843727089,6.943066886,6.986379439,7.374192887,6.483185104,6.557837271,6.70162578,6.685282911,6.18386784,5.99280004,5.931046949
Rv1576c,7.720768296,7.238917827,7.15543971,7.163524588,7.169934728,7.026523976,7.396884429,7.263440674,8.678810818,8.207588284,7.526643099,8.532248218,8.182487613,8.186758896,8.620914756,8.414117718,8.919055764,8.654353641,9.35926757,8.913874944,8.693469574,8.81272073,7.511143034,6.785997667,6.544823274,6.640660942
Rv1577c,6.926123988,6.302825946,6.70108799,6.742466764,6.643865886,6.901171464,6.842435176,7.082337679,7.161463624,6.989747964,7.195252174,7.295739553,7.68157243,7.648439328,8.391680043,8.305892312,8.087770982,8.142690439,8.564621906,7.214656798,7.150630223,7.322050539,7.200737682,6.591365409,6.359869204,6.433610859
Rv1578c,6.014702125,6.219673952,4.298529414,4.536150634,4.406544907,4.684374859,4.690397765,4.881577518,6.789829294,6.470056101,4.686139225,6.5767313,4.381701815,4.675488844,5.223264587,5.108401413,5.852151057,5.735482332,5.701584766,7.280137072,7.101558841,6.898743657,4.461703648,4.212408796,4.198331082,4.104845468
Rv1579c,5.475421203,4.916199002,4.883078005,4.906880142,4.922841611,5.33086706,4.852376985,4.703811337,5.596516926,5.057115434,3.959309332,5.664270809,3.980379605,4.293723742,4.605147073,4.545524976,5.258454726,5.455669807,5.283348575,5.710898287,5.728386484,5.545850832,4.935064282,4.538870304,4.317024249,4.425923455
Rv1580c,6.156965367,5.577991904,5.908816089,5.851432986,5.775528451,5.850310297,6.243094646,6.09188174,5.876557534,5.993304861,6.146983992,5.907777674,6.328839721,6.070947272,6.706597602,5.924299308,5.887165697,6.039926279,6.056974797,5.666131349,5.783862941,6.20179209,6.354516264,6.278765616,6.323279824,6.290496406
Rv1581c,5.504030273,5.502455238,5.105352145,4.935558546,4.863507458,5.222700469,4.927748588,5.136431936,5.505393913,5.510774933,4.799435555,5.922555992,4.945212647,4.716238551,5.089366109,5.210823668,5.572825133,5.859586741,5.463749119,6.206873291,6.218540098,6.335912672,5.514080661,5.470179589,5.839267648,5.70236096
Rv1582c,7.053534566,6.564279327,7.114560271,6.699222191,6.542054299,6.429016615,6.907931169,6.830023952,7.174821313,6.989747964,6.725144281,7.504797155,7.022622106,6.993577485,7.568116258,7.176160981,7.49762137,7.590915901,7.671688659,7.462890187,7.597113156,7.77025202,7.384119572,6.927212293,6.861879768,6.761741425
Rv1583c,6.772494018,6.013970773,5.730706892,6.078744133,5.775528451,6.227203801,6.480760169,6.013137375,6.754090093,6.524653502,6.176315794,6.208142876,6.53473985,6.493520279,7.103180131,6.505253299,7.101609802,6.719108426,7.468000542,7.188202645,6.8777168,6.750487512,6.934582715,6.449474467,6.611089127,6.26139391
Rv1584c,6.826231895,6.013970773,6.403032211,7.053298112,6.66139194,6.710249673,6.96691803,6.44468864,7.478417109,7.074486926,6.806470241,7.007110495,7.462756168,7.57453993,8.161152346,7.478826246,8.046493306,7.546278051,8.095054125,7.415342117,7.264754798,7.627598906,7.630479175,7.599297757,7.484896723,6.775080197
Rv1585c,6.885820914,6.320709152,6.232539019,5.943373502,5.984902747,5.988844755,5.827187493,6.509052778,6.317349646,6.209724788,5.990651585,6.331634893,6.238765977,6.393751152,6.679060297,6.476652375,6.874925961,7.030589455,7.065190915,6.771517627,6.74143956,6.638125335,6.177272898,5.82964776,5.823978558,5.664635462
Rv1586c,8.573089906,7.737930453,8.151016431,8.273572924,8.360003291,8.604090398,8.591352682,8.7655439,8.6105022,8.470363055,8.56769297,8.382649761,8.47530375,8.456002477,9.170766106,8.8242123,9.211368871,9.337934772,9.159116928,8.657218115,8.61214228,8.558566523,8.396025916,8.022608112,7.848687653,7.643145225
Rv1587c,8.214039447,7.645812092,7.70540189,7.718919898,7.712354465,8.01800927,7.755579752,8.125084659,8.724620634,8.353138782,7.833259993,8.795373271,7.936576794,7.8516542,8.542834244,8.319926002,8.778142806,8.854036245,8.397685635,8.823480236,8.807499258,8.752447752,7.714182094,7.532712904,7.328739518,7.183241203
Rv1588c,7.088824596,6.895243714,6.738695644,6.202495192,6.329930558,6.577238391,6.457278908,6.615550011,7.955914532,7.511371696,6.521456361,7.943971487,6.174554261,6.121734633,6.230935464,6.663691172,7.242508674,7.028921002,6.341720837,8.076368775,8.21113656,8.044897956,6.422588944,6.333676763,6.346261306,6.273625026
Rv1589,8.696242867,8.693305094,8.88830013,8.781680191,8.982369616,8.977139146,8.887340639,8.982165191,7.756451711,8.262781253,8.505495051,7.605314912,8.14478773,8.300455265,7.808863761,7.923778651,7.672149003,7.759828077,7.710828761,7.541406049,7.731723437,7.627598906,8.566179111,8.715466629,9.015550406,9.36328459
Rv1590,6.48349994,6.342960229,6.356294647,6.180672973,6.400708126,6.347450225,6.555719583,6.213707033,6.337476032,6.153165025,6.040673391,5.907777674,6.001227114,5.547083962,5.470778618,5.525806916,5.622086398,5.455669807,5.731341043,6.585833363,6.347173986,6.166218944,6.285437946,6.284971088,6.527292387,6.616164413
Rv1591,7.79519062,7.957740347,8.06365164,8.187727262,8.079173354,8.12229779,7.922984408,7.749240711,6.956340402,7.836578297,7.999988829,7.13129242,8.029248304,8.154690168,7.378480331,7.280673302,7.63126568,7.859246735,7.875230321,6.939534145,6.993974763,7.098086899,8.594066134,8.704830795,8.379597888,7.74155271
Rv1592c,8.953388783,8.945959296,9.36461401,9.086680514,9.495368022,9.503227686,9.406800298,9.250996579,8.274438227,9.387826392,10.04183353,8.715078171,10.14680716,10.04904776,9.309321298,9.158196348,9.464175535,10.49237457,10.1215845,8.02782329,7.989272163,8.293895494,10.70714695,10.15864653,9.628900986,8.089972746
Rv1593c,7.69518048,7.32144235,7.830356639,7.961161287,8.169908775,8.204852366,8.328765898,8.499783143,6.900443341,7.109164375,8.240835822,7.114138407,8.31001882,8.333142364,8.504052215,8.116089282,7.65177274,7.969309186,8.769519951,6.599281618,6.992962935,6.977820674,8.629908003,8.530650173,8.512523118,8.249786293
Rv1594,11.15736787,10.5266241,10.95836509,11.0158888,11.07890185,11.19662216,11.20007849,11.41045346,9.395080953,10.34301,11.34599662,9.710510052,11.62518648,11.6988602,11.34841782,11.4700476,10.79816157,11.21230063,11.75413201,8.440233203,8.275941801,8.700570194,11.57758653,11.48221348,11.55694732,11.60371683
Rv1595,10.78676273,10.51838235,10.67812002,10.89318786,10.8853776,11.02318349,11.09988838,11.02840506,9.93636774,10.79153881,11.07894708,10.21970583,11.89788718,11.72320861,11.4624363,11.55907329,10.74546863,10.89674272,11.76420703,9.690579166,9.138049875,9.438711411,10.97742082,10.98963391,11.1979282,11.31424401
Rv1596,9.155138546,9.571509957,9.916995387,10.10810369,10.12179193,10.17334463,10.14183737,10.10741048,7.981758739,9.245230705,10.40923935,8.571648131,10.71802901,10.69697643,10.30990515,10.35325477,9.469961312,9.49556454,10.45317357,7.179275689,7.081154896,7.383195665,9.758933705,9.826253731,10.05180796,10.2151654
Rv1597,8.07627728,8.148928612,8.375576141,8.668874197,8.603182975,8.34690403,8.569083508,8.370031479,7.30402084,8.06084081,8.488056035,7.613733164,8.420551991,8.380825007,8.51553191,8.339280763,7.65177274,7.791338947,8.304359335,7.144357983,7.208820696,7.321198682,8.297700874,8.510509511,8.646989245,8.771835735
Rv1598c,7.076940269,6.570920736,6.769998978,6.708840201,6.794425572,6.781673361,6.794428521,6.771056752,6.365353774,6.67933932,6.94066962,6.526162963,7.281315289,7.074457407,7.607027695,7.146220915,7.039599228,6.953477154,7.428001101,6.299764963,6.447255407,6.444799424,7.345673769,7.175706909,7.103716281,7.073606618
Rv1599,8.818074079,8.610060225,8.644748902,8.667450127,8.792247977,8.826986318,8.98204182,8.845706156,8.652127737,9.007310173,8.993095109,8.703655505,9.544921601,9.344484755,9.150301478,9.26900277,8.870059897,9.16549774,10.05245061,8.699261779,8.51910705,8.523852601,8.387696196,8.062889635,8.334338079,8.713646152
Rv1600,7.766103636,7.777933869,8.135317465,8.158484162,8.152576296,7.938076905,8.182705358,8.264424147,7.376328123,7.715144558,8.425475991,7.746608028,8.503422181,8.499208356,8.369719822,8.375842111,8.05735004,8.444484455,9.147194293,7.334756504,7.389503689,7.341066004,7.796996352,7.622141431,7.657510733,8.195818288
Rv1601,7.213472038,7.406651753,7.99782263,8.018821641,8.03648867,7.975400765,8.114676875,8.145475978,6.78894744,7.410663319,8.403764973,6.870314672,8.35186074,8.370166093,8.11373636,8.114277182,7.557104561,8.254964728,8.787907161,6.356921984,6.182728018,6.330191997,7.657161751,7.441286442,7.596520669,7.944587061
Rv1602,6.707042782,7.068753521,7.196128942,7.361534326,7.464968839,7.430711484,7.655534564,7.517235406,6.621533202,6.803696688,7.529795829,6.873280068,7.79966203,8.000846346,7.496671782,7.695079334,7.432269923,7.610389308,8.244902477,6.867264125,6.891106762,6.997357014,6.908167334,6.723992618,6.977753272,7.3834901
Rv1603,7.347503542,7.359823679,7.432496562,7.407063844,7.535717128,7.486736506,7.610438917,7.420175767,7.303470543,7.384348117,7.780730254,7.454134782,7.936576794,7.920482441,7.755667269,7.795645516,7.769046454,7.816559374,8.4621211,7.296741115,7.33502396,7.261035347,6.677385267,6.636942705,6.920694481,7.440411184
Rv1604,7.739914331,7.926021007,8.135317465,8.273572924,8.402750379,8.165023299,8.130421822,8.069255263,7.478417109,7.486845967,8.612168248,7.630762928,8.544598224,8.511921771,8.287774461,8.352606614,8.230938611,8.359128894,9.126894515,7.226260271,7.139638765,7.2908751,7.090625174,6.785997667,7.042505602,7.807948509
Rv1605,7.374721949,7.555160911,7.564012647,8.115232141,7.954127354,8.011783323,7.871015963,7.717258146,7.532159493,7.639281481,8.051681761,7.556510584,8.357006674,8.322850557,8.145102177,8.061572829,7.868766932,7.896631046,8.695972584,7.402479199,7.414446314,7.248332919,6.377066932,6.361441993,6.629941318,7.264270917
Rv1606,5.894503725,6.130095257,6.448303057,6.780912824,6.855475301,6.481846888,6.455513506,6.354143832,6.199609445,6.635385023,6.764304042,6.273358058,6.663880282,6.737279012,6.693276185,6.638283694,6.73635918,6.659153638,7.050895937,6.171298402,6.153358754,6.198446124,5.503582281,5.431951879,5.497452011,5.87747283
Rv1607,7.93041924,8.178406352,8.328582059,7.878663574,8.140129438,8.204852366,8.221429657,8.173755835,7.876321922,7.984061053,8.131633664,7.678222927,7.700261183,7.708580153,7.150189491,7.433744892,7.501696693,7.319004161,7.086548802,7.759314688,7.714739041,7.731654689,7.481136419,7.843365309,7.783013947,7.848471741
Rv1608c,6.772494018,6.875800707,7.466516523,7.361495526,7.15438116,7.035146626,7.08150786,7.269108286,6.237489595,6.50249326,6.893553314,6.116333792,6.680395472,6.622532548,6.645797497,6.529144678,6.278620949,6.420827469,6.286121201,5.725875081,5.955131617,6.253559351,7.202422125,7.12676673,7.088593114,7.051745078
Rv1609,8.809704931,8.833564031,9.022530125,9.115387602,9.112062323,9.018200715,9.177151503,9.051364198,8.592498221,8.650822368,9.205140059,8.614974918,9.071490892,9.03666518,8.78919217,8.734954331,8.384152644,8.610582003,8.642953421,8.328936308,8.295310063,8.38761885,8.374075779,8.47735812,8.585715293,9.062153389
Rv1610,7.370446538,7.509892822,7.242307145,7.878663574,7.662974759,7.966159934,8.012263471,7.688796011,8.501112803,8.109847249,7.6109511,8.19343294,7.535878772,7.442504104,7.207716629,7.379555853,7.524115838,7.061096962,6.88609983,8.535416818,8.219942018,8.346472427,6.407736832,6.715424992,6.805930839,7.392172755
Rv1611,9.09786332,9.722640333,9.88821976,9.759345266,9.918541786,9.804809654,9.850911611,9.741102012,8.352169497,9.002992667,9.750000219,8.168299469,9.323602248,9.374960242,8.558971029,8.653737857,8.04189559,7.831533556,7.776762653,7.686902719,7.55016023,7.643855487,8.108280008,8.176643497,8.551361101,9.44811628
Rv1612,9.640912646,9.967165633,10.51595972,10.76568968,10.71082146,10.38577312,10.49060944,10.30816882,8.636108029,8.974789818,10.42015264,8.384024155,9.913064286,9.566785758,8.853123604,8.998428826,8.049643509,8.03962623,7.87763917,7.40535832,7.637396822,7.75279429,8.166408446,8.352794971,8.444501295,9.818224623
Rv1613,9.080854087,9.25743196,9.908921425,10.03874673,10.091739,9.863224044,10.09237908,9.706237681,7.964493077,8.5459502,9.819321475,7.569154409,9.374140583,9.14261907,8.182140917,8.255901422,7.115384751,7.049114914,7.315546503,6.90216323,7.143188569,7.030362084,7.44738133,7.395239693,7.709107739,8.867301335
Rv1614,9.899660262,10.28568709,10.63167353,10.92048098,10.85869003,10.60106319,10.75140359,10.60800011,9.237664872,9.606988433,10.59778886,8.926372705,9.914810136,9.675417656,9.054438898,9.080661111,8.486337869,8.0982278,8.147082278,8.398535183,8.367235813,8.420073314,8.376889708,8.508343314,8.613900716,9.755030012
Rv1615,7.68606482,7.801414092,7.947001798,7.995788858,8.205257748,8.076418331,8.222632922,8.187242425,6.539932662,7.138867493,8.040023087,6.361016624,8.098953099,8.088331575,8.135263694,8.203668071,8.139511286,7.877430788,8.392026314,6.091071387,6.045722982,6.544250188,8.419206194,8.266383172,8.385156819,8.287529332
Rv1616,6.665490743,6.726324795,6.782936035,6.870353998,6.810224283,6.763682448,7.133788045,6.86774086,6.200845044,6.396801549,6.9883788,5.799185786,6.949284138,7.193895057,6.871095129,6.92918906,6.475529926,6.29579145,6.967884221,5.945048355,5.920726021,5.901183531,6.960523121,6.914930757,7.154710653,7.312966018
Rv1617,9.194241361,9.220168206,9.598455669,9.576019363,9.55537464,9.390309719,9.463393211,9.377372822,8.292097273,8.601797773,9.329249586,8.06496186,9.168343195,9.236281716,8.825140046,8.865103467,8.547808669,8.776206932,8.939077587,7.849015777,7.797656324,7.718029335,9.296997094,9.364098301,9.520052103,9.64258193
Rv1618,8.402000267,8.762731234,9.06835659,9.1444203,9.002643647,8.809687387,8.858914119,8.718836043,8.229598344,8.207588284,8.856704563,8.160193674,8.425371063,8.412288828,7.864919689,8.161106969,8.146753577,8.214316963,8.15680255,7.802204497,7.848875923,8.215576021,8.453959427,8.632123917,8.688065308,8.994273652
Rv1619,7.569537883,6.947710907,6.492196447,6.838884972,6.540077163,6.317172178,6.577547846,6.30973595,7.738274495,7.365981969,6.995809729,7.969052411,6.865102601,6.916714425,7.413248784,7.580561762,8.254742469,8.261700026,8.048188643,8.19362876,8.214236411,8.165180494,7.167580767,6.738003649,6.785166521,6.644559747
Rv1620c,8.112912146,7.611968509,6.104997242,7.163524588,6.788954252,6.723325925,6.753582538,6.272800149,9.097728473,8.52603558,7.842438229,8.936277967,7.970547053,8.250873151,8.767762742,8.72784438,9.584799876,9.603965493,9.689003844,9.421217575,9.12232734,9.101859553,7.771119085,6.981220962,6.696167497,6.635794799
Rv1621c,8.101225394,7.754065169,6.619463926,7.163524588,7.218102012,7.186049321,7.187662011,6.740644,8.620460833,8.389424463,8.270083759,8.440582076,8.535549017,8.856045265,9.029473516,8.731791964,9.052207911,9.802594577,10.18375813,8.827817477,8.653546399,8.704899773,8.2421537,7.595803142,7.503261036,7.647726086
Rv1622c,7.02489909,6.359221899,6.448303057,6.543372699,6.314463384,6.557633023,6.112066573,6.14594219,6.717443004,6.877328166,7.195252174,7.478228284,7.766052143,8.2538883,8.223223654,7.850860696,7.535196104,8.658650464,8.882791851,7.351678453,7.335190496,7.346952196,8.088507606,7.23446574,6.893699813,6.725556406
Rv1623c,9.211608149,8.037237647,8.413204681,8.77357083,8.659411105,8.594881391,8.7029664,8.799020251,7.869329151,8.373349614,9.151387494,8.602728038,9.535874428,9.870665196,10.13421874,9.838376176,9.61016446,9.998083011,10.43448968,7.924770907,8.049295233,8.350460705,9.95019727,9.318668413,9.009276316,8.695555743
Rv1624c,5.81986521,5.505125525,5.631021002,5.244461426,5.997059996,5.913191464,5.787271345,5.738765816,6.015133998,5.993304861,5.800779229,6.068141108,6.076682945,6.444339222,6.878856575,6.62075242,6.304755244,6.795447957,6.663168487,6.212718079,6.514422547,6.558040735,6.964365561,6.437600741,6.390595422,5.87747283
Rv1625c,7.903563773,7.670047941,7.795760505,7.925682102,7.932060424,7.702425116,7.847356846,8.002327787,7.712463537,7.970304227,8.062866867,8.118509079,8.305023389,8.464747788,8.455623602,8.320518023,8.128652278,8.414576713,8.515229404,7.874038949,7.915913606,7.935575845,7.702799209,7.441286442,7.399839981,7.462826406
Rv1626,8.784302187,9.027868652,9.720222037,9.827815212,9.939897315,9.628592892,9.794907455,9.787616647,8.453153486,8.960022376,9.948561839,8.533446262,9.907803922,9.895133815,9.814415094,9.857853991,8.955022643,9.30383537,9.24181501,7.127618912,7.030734781,7.412940992,9.025783405,9.064705054,8.958928249,9.080176314
Rv1627c,8.627215285,8.730831381,8.625169471,8.956035297,9.082003726,8.91336483,9.196329142,9.034125731,8.463342459,9.020185705,9.183855446,8.433266841,9.466149348,9.251523293,9.012536567,8.926557463,8.82562539,9.002156825,8.962251247,8.262868232,8.092437964,8.015213411,7.621459685,7.674077415,7.918591535,8.457091231
Rv1628c,6.755389348,6.347467053,6.782936035,7.094618987,7.299608141,6.846592177,7.051930043,7.285305523,6.141558387,6.418568413,7.011654499,6.508213745,7.309257588,7.397538962,7.324704234,7.013692359,6.452336705,6.902672508,7.531174392,6.306711702,6.372852716,6.26235365,6.466249353,6.520180443,6.66692237,7.025612231
