index,siglvl,prior_prob,num_sample,num_pos,instance_str,__col_key__,index
Rv0428c[-1]+Rv1003[0],0.0009067921502371457,0.16,9,6,,5,Rv0428c[-1]+Rv1003[0]
Rv0428c[-1]+Rv1519[1]+Rv1861[1],0.00020514894109480153,0.16,10,7,,5,Rv0428c[-1]+Rv1519[1]+Rv1861[1]
Rv0428c[-1]+Rv1572c[0],0.0006980628291699542,0.16,21,10,,5,Rv0428c[-1]+Rv1572c[0]
Rv0428c[-1]+Rv1605[-1]+Rvnt02[0],0.000101334384639995,0.16,7,6,,5,Rv0428c[-1]+Rv1605[-1]+Rvnt02[0]
Rv0428c[-1]+Rv1725c[0]+Rv3445c[0],0.000349932460441571,0.16,8,6,,5,Rv0428c[-1]+Rv1725c[0]+Rv3445c[0]
Rv0428c[-1]+Rv1764[0]+Rv3805c[0],0.0009067921502371457,0.16,9,6,,5,Rv0428c[-1]+Rv1764[0]+Rv3805c[0]
Rv0428c[-1]+Rv1861[1]+Rv3504[-1],0.0005452595199999521,0.16,6,5,,5,Rv0428c[-1]+Rv1861[1]+Rv3504[-1]
Rv0428c[-1]+Rv2165c[0]+Rv2756c[0],0.00013590934327023518,0.16,15,9,,5,Rv0428c[-1]+Rv2165c[0]+Rv2756c[0]
Rv0428c[-1]+Rv2167c[0]+Rv2663[0]+Rv2748c[0],0.000101334384639995,0.16,7,6,,5,Rv0428c[-1]+Rv2167c[0]+Rv2663[0]+Rv2748c[0]
Rv0428c[-1]+Rv2552c[-1]+Rv3021c[0],0.0005452595199999521,0.16,6,5,,5,Rv0428c[-1]+Rv2552c[-1]+Rv3021c[0]
Rv0428c[-1]+Rv3027c[0]+Rv3805c[0],0.000101334384639995,0.16,7,6,,5,Rv0428c[-1]+Rv3027c[0]+Rv3805c[0]
Rv0428c[-1]+Rv3047c[0]+Rv3110[0]+Rv3552[-1],0.00010485760000000788,0.16,5,5,,5,Rv0428c[-1]+Rv3047c[0]+Rv3110[0]+Rv3552[-1]
Rv0428c[-1]+Rv3073c[-1]+Rv3140[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0428c[-1]+Rv3073c[-1]+Rv3140[-1]
Rv0428c[-1]+Rv3140[-1],2.770219546199826e-06,0.16,11,9,,5,Rv0428c[-1]+Rv3140[-1]
Rv0428c[-1]+Rv3504[-1],0.0009514834233385061,0.16,15,8,,5,Rv0428c[-1]+Rv3504[-1]
Rv0428c[-1]+Rv3805c[0],0.0008334665916562845,0.16,18,9,,5,Rv0428c[-1]+Rv3805c[0]
Rv0435c[-1]+Rv1861[1]+Rv3094c[-1],0.00048580622475169477,0.16,11,7,,5,Rv0435c[-1]+Rv1861[1]+Rv3094c[-1]
Rv0445c[0]+Rv3152[0]+Rv3853[0],-0.00032873591856241724,0.16,46,0,,5,Rv0445c[0]+Rv3152[0]+Rv3853[0]
Rv0449c[0]+Rv1566c[-1],4.4773350433624515e-05,0.16,11,8,,5,Rv0449c[0]+Rv1566c[-1]
Rv0449c[0]+Rv1566c[-1]+Rv2382c[1],0.00010485760000000788,0.16,5,5,,5,Rv0449c[0]+Rv1566c[-1]+Rv2382c[1]
Rv0449c[0]+Rv1577c[0]+Rv2016[1]+Rv3355c[1],0.0005452595199999521,0.16,6,5,,5,Rv0449c[0]+Rv1577c[0]+Rv2016[1]+Rv3355c[1]
Rv0449c[0]+Rv1602[0]+Rv2600[-1],7.150261554378368e-05,0.16,9,7,,5,Rv0449c[0]+Rv1602[0]+Rv2600[-1]
Rv0449c[0]+Rv3139[-1]+Rv3192[-1],0.0009067921502371457,0.16,9,6,,5,Rv0449c[0]+Rv3139[-1]+Rv3192[-1]
Rv0450c[0]+Rv0935[0]+Rv3550[-1],2.6843545599675167e-06,0.16,7,7,,5,Rv0450c[0]+Rv0935[0]+Rv3550[-1]
Rv0450c[0]+Rv1065[1]+Rv2483c[0],0.0005452595199999521,0.16,6,5,,5,Rv0450c[0]+Rv1065[1]+Rv2483c[0]
Rv0450c[0]+Rv1098c[0]+Rv2958c[1],0.0005452595199999521,0.16,6,5,,5,Rv0450c[0]+Rv1098c[0]+Rv2958c[1]
Rv0450c[1]+Rv0935[0]+Rv3550[-1],0.00010485760000000788,0.16,5,5,,5,Rv0450c[1]+Rv0935[0]+Rv3550[-1]
Rv0450c[1]+Rv1065[1]+Rv2483c[0],0.00010485760000000788,0.16,5,5,,5,Rv0450c[1]+Rv1065[1]+Rv2483c[0]
Rv0450c[1]+Rv1098c[0]+Rv2958c[1],0.00010485760000000788,0.16,5,5,,5,Rv0450c[1]+Rv1098c[0]+Rv2958c[1]
Rv0450c[1]+Rv1477[-1]+Rv3805c[0],0.00010485760000000788,0.16,5,5,,5,Rv0450c[1]+Rv1477[-1]+Rv3805c[0]
Rv0450c[1]+Rv2958c[1]+Rv3805c[0],0.00010485760000000788,0.16,5,5,,5,Rv0450c[1]+Rv2958c[1]+Rv3805c[0]
Rv0451c[1]+Rv0848[1]+Rv3794[0],3.4415679972865654e-05,0.16,16,10,,5,Rv0451c[1]+Rv0848[1]+Rv3794[0]
Rv0451c[1]+Rv0972c[-1]+Rv1284[0],1.422561887909346e-05,0.16,10,8,,5,Rv0451c[1]+Rv0972c[-1]+Rv1284[0]
Rv0451c[1]+Rv0972c[-1]+Rv1284[0]+Rv3895c[0],0.00010485760000000788,0.16,5,5,,5,Rv0451c[1]+Rv0972c[-1]+Rv1284[0]+Rv3895c[0]
Rv0451c[1]+Rv1426c[-1]+Rv2633c[0],6.341386948638394e-05,0.16,14,9,,5,Rv0451c[1]+Rv1426c[-1]+Rv2633c[0]
Rv0451c[1]+Rv1426c[-1]+Rv2633c[0]+Rv2728c[-1],7.150261554378368e-05,0.16,9,7,,5,Rv0451c[1]+Rv1426c[-1]+Rv2633c[0]+Rv2728c[-1]
Rv0451c[1]+Rv1955[1]+Rv2558[0]+Rv3230c[-1],0.00010485760000000788,0.16,5,5,,5,Rv0451c[1]+Rv1955[1]+Rv2558[0]+Rv3230c[-1]
Rv0451c[1]+Rv2165c[0]+Rv2901c[-1],0.00025759817426451725,0.16,13,8,,5,Rv0451c[1]+Rv2165c[0]+Rv2901c[-1]
Rv0451c[1]+Rv2558[0]+Rv3913[1],1.6777216000019024e-05,0.16,6,6,,5,Rv0451c[1]+Rv2558[0]+Rv3913[1]
Rv0456c[-1]+Rv0661c[-1]+Rv3550[-1]+Rv3805c[0],0.00010485760000000788,0.16,5,5,,5,Rv0456c[-1]+Rv0661c[-1]+Rv3550[-1]+Rv3805c[0]
Rv0456c[-1]+Rv2496c[0]+Rv2694c[1],0.00010485760000000788,0.16,5,5,,5,Rv0456c[-1]+Rv2496c[0]+Rv2694c[1]
Rv0456c[0]+Rv0661c[-1]+Rv3550[-1]+Rv3805c[0],1.6777216000019024e-05,0.16,6,6,,5,Rv0456c[0]+Rv0661c[-1]+Rv3550[-1]+Rv3805c[0]
Rv0456c[0]+Rv2483c[0]+Rv3914[1],0.0005452595199999521,0.16,6,5,,5,Rv0456c[0]+Rv2483c[0]+Rv3914[1]
Rv0456c[0]+Rv2496c[0]+Rv2694c[1],1.8468359372803e-05,0.16,8,7,,5,Rv0456c[0]+Rv2496c[0]+Rv2694c[1]
Rv0456c[0]+Rv3047c[0]+Rv3561[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0456c[0]+Rv3047c[0]+Rv3561[-1]
Rv0466[0]+Rv1219c[0]+Rv3913[1],0.00010485760000000788,0.16,5,5,,5,Rv0466[0]+Rv1219c[0]+Rv3913[1]
Rv0466[0]+Rv1471[0]+Rv3047c[0],-0.0007860510072379423,0.16,41,0,,5,Rv0466[0]+Rv1471[0]+Rv3047c[0]
Rv0466[0]+Rv1703c[0]+Rv2019[0]+Rv3550[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0466[0]+Rv1703c[0]+Rv2019[0]+Rv3550[-1]
Rv0466[0]+Rv1703c[0]+Rv2019[0]+Rv3550[0],-0.0005546375907070633,0.16,43,0,,5,Rv0466[0]+Rv1703c[0]+Rv2019[0]+Rv3550[0]
Rv0466[0]+Rv2275[0]+Rv3173c[-1],0.00010485760000000788,0.16,5,5,,5,Rv0466[0]+Rv2275[0]+Rv3173c[-1]
Rv0466[0]+Rv2275[0]+Rv3173c[0],-0.0007860510072379423,0.16,41,0,,5,Rv0466[0]+Rv2275[0]+Rv3173c[0]
Rv0466[0]+Rv3047c[0]+Rv3913[1],2.6843545599675167e-06,0.16,7,7,,5,Rv0466[0]+Rv3047c[0]+Rv3913[1]
Rv0466[0]+Rv3139[0],-0.0007860510072379423,0.16,41,0,,5,Rv0466[0]+Rv3139[0]
Rv0469[0]+Rv1073[0]+Rv3805c[0],-0.0005546375907070633,0.16,43,0,,5,Rv0469[0]+Rv1073[0]+Rv3805c[0]
Rv0469[0]+Rv1450c[0]+Rv2503c[-1]+Rv2558[0],1.8468359372803e-05,0.16,8,7,,5,Rv0469[0]+Rv1450c[0]+Rv2503c[-1]+Rv2558[0]
Rv0469[0]+Rv1713[0],-0.000935775008616635,0.16,40,0,,5,Rv0469[0]+Rv1713[0]
Rv0469[0]+Rv2496c[0]+Rv2698[0],-0.00023195606413761727,0.16,48,0,,5,Rv0469[0]+Rv2496c[0]+Rv2698[0]
Rv0469[0]+Rv2503c[-1]+Rv2558[0],5.882387208444584e-07,0.16,10,9,,5,Rv0469[0]+Rv2503c[-1]+Rv2558[0]
Rv0469[0]+Rv2552c[-1]+Rv2633c[0],2.6843545599675167e-06,0.16,7,7,,5,Rv0469[0]+Rv2552c[-1]+Rv2633c[0]
Rv0469[0]+Rv2558[0]+Rv2744c[1],0.0006553599999999937,0.16,4,4,,5,Rv0469[0]+Rv2558[0]+Rv2744c[1]
Rv0470A[0]+Rv0499[-1]+Rvnt01[0],0.00048580622475169477,0.16,11,7,,5,Rv0470A[0]+Rv0499[-1]+Rvnt01[0]
Rv0470A[0]+Rv0696[-1]+Rv2558[0],0.00020514894109480153,0.16,10,7,,5,Rv0470A[0]+Rv0696[-1]+Rv2558[0]
Rv0474[0]+Rv0492c[-1]+Rv3020c[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0492c[-1]+Rv3020c[1]
Rv0474[0]+Rv0535[-1]+Rv1856c[-1]+Rv3140[-1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv0535[-1]+Rv1856c[-1]+Rv3140[-1]
Rv0474[0]+Rv0574c[1]+Rv1217c[-1],0.000101334384639995,0.16,7,6,,5,Rv0474[0]+Rv0574c[1]+Rv1217c[-1]
Rv0474[0]+Rv0574c[1]+Rv1783[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0574c[1]+Rv1783[1]
Rv0474[0]+Rv0624[-1]+Rv1713[-1]+Rv2779c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0624[-1]+Rv1713[-1]+Rv2779c[0]
Rv0474[0]+Rv0624[-1]+Rv1884c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0624[-1]+Rv1884c[-1]
Rv0474[0]+Rv0624[-1]+Rv2947c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0624[-1]+Rv2947c[0]
Rv0474[0]+Rv0655[-1],0.00025759817426451725,0.16,13,8,,5,Rv0474[0]+Rv0655[-1]
Rv0474[0]+Rv0655[-1]+Rv0749A[0]+Rv1664[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0655[-1]+Rv0749A[0]+Rv1664[0]
Rv0474[0]+Rv0655[-1]+Rv1664[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0655[-1]+Rv1664[-1]
Rv0474[0]+Rv0655[-1]+Rv1664[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0655[-1]+Rv1664[0]
Rv0474[0]+Rv0655[-1]+Rv1783[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0655[-1]+Rv1783[1]
Rv0474[0]+Rv0661c[-1]+Rv1568[-1]+Rv2699c--Rv3524[1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv0661c[-1]+Rv1568[-1]+Rv2699c--Rv3524[1]
Rv0474[0]+Rv0661c[-1]+Rv2699c--Rv3524[1],3.3157147525386677e-06,0.16,9,8,,5,Rv0474[0]+Rv0661c[-1]+Rv2699c--Rv3524[1]
Rv0474[0]+Rv0676c--Rv2829c[-1],4.294967296258889e-07,0.16,8,8,,5,Rv0474[0]+Rv0676c--Rv2829c[-1]
Rv0474[0]+Rv0690c[-1],3.3157147525386677e-06,0.16,9,8,,5,Rv0474[0]+Rv0690c[-1]
Rv0474[0]+Rv0690c[-1]+Rv2064[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv0690c[-1]+Rv2064[-1]
Rv0474[0]+Rv0728c[0]+Rv1550[-1]+Rv3756c[-1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv0728c[0]+Rv1550[-1]+Rv3756c[-1]
Rv0474[0]+Rv0930[-1],3.3157147525386677e-06,0.16,9,8,,5,Rv0474[0]+Rv0930[-1]
Rv0474[0]+Rv0930[-1]+Rv1664[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0930[-1]+Rv1664[-1]
Rv0474[0]+Rv0930[-1]+Rv1664[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv0930[-1]+Rv1664[0]
Rv0474[0]+Rv0930[-1]+Rv2122c[1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv0930[-1]+Rv2122c[1]
Rv0474[0]+Rv0930[-1]+Rv3155[-1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv0930[-1]+Rv3155[-1]
Rv0474[0]+Rv1044[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1044[-1]
Rv0474[0]+Rv1044[0]+Rv1563c[-1]+Rv3140[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1044[0]+Rv1563c[-1]+Rv3140[-1]
Rv0474[0]+Rv1063c[-1]+Rv3913[1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv1063c[-1]+Rv3913[1]
Rv0474[0]+Rv1073[1],4.294967296258889e-07,0.16,8,8,,5,Rv0474[0]+Rv1073[1]
Rv0474[0]+Rv1073[1]+Rv1267c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1073[1]+Rv1267c[-1]
Rv0474[0]+Rv1073[1]+Rv1267c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1073[1]+Rv1267c[0]
Rv0474[0]+Rv1169c[1]+Rv1861[1],0.000349932460441571,0.16,8,6,,5,Rv0474[0]+Rv1169c[1]+Rv1861[1]
Rv0474[0]+Rv1268c[0]+Rv2635[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1268c[0]+Rv2635[-1]
Rv0474[0]+Rv1389[1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv1389[1]
Rv0474[0]+Rv1389[1]+Rv3824c[0],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv1389[1]+Rv3824c[0]
Rv0474[0]+Rv1472[1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv1472[1]
Rv0474[0]+Rv1472[1]+Rv3085[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv1472[1]+Rv3085[-1]
Rv0474[0]+Rv1550[-1]+Rv2447c--Rv3422c[-1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv1550[-1]+Rv2447c--Rv3422c[-1]
Rv0474[0]+Rv1550[-1]+Rv3756c[-1],1.422561887909346e-05,0.16,10,8,,5,Rv0474[0]+Rv1550[-1]+Rv3756c[-1]
Rv0474[0]+Rv1563c[-1]+Rv3140[-1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv1563c[-1]+Rv3140[-1]
Rv0474[0]+Rv1604[-1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv1604[-1]
Rv0474[0]+Rv1605[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv1605[-1]
Rv0474[0]+Rv1605[-1]+Rv3054c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1605[-1]+Rv3054c[0]
Rv0474[0]+Rv1752[-1]+Rv2106[0],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv1752[-1]+Rv2106[0]
Rv0474[0]+Rv1752[-1]+Rv3407[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1752[-1]+Rv3407[-1]
Rv0474[0]+Rv1783[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1783[1]
Rv0474[0]+Rv1783[1]+Rv3803c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1783[1]+Rv3803c[0]
Rv0474[0]+Rv1856c[-1]+Rv3513c[-1]+Rv3613c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1856c[-1]+Rv3513c[-1]+Rv3613c[-1]
Rv0474[0]+Rv1856c[-1]+Rv3613c[-1],0.000349932460441571,0.16,8,6,,5,Rv0474[0]+Rv1856c[-1]+Rv3613c[-1]
Rv0474[0]+Rv1861[1]+Rv2552c[-1]+Rv3098c[0],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1861[1]+Rv2552c[-1]+Rv3098c[0]
Rv0474[0]+Rv1861[1]+Rv2659c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1861[1]+Rv2659c[-1]
Rv0474[0]+Rv1861[1]+Rv3093c[-1],0.000349932460441571,0.16,8,6,,5,Rv0474[0]+Rv1861[1]+Rv3093c[-1]
Rv0474[0]+Rv1884c[-1]+Rv1975[-1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv1884c[-1]+Rv1975[-1]
Rv0474[0]+Rv1936[0]+Rv2694c[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv1936[0]+Rv2694c[1]
Rv0474[0]+Rv1946c[0]+Rv3155[-1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv1946c[0]+Rv3155[-1]
Rv0474[0]+Rv1955[1]+Rv3888c[1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv1955[1]+Rv3888c[1]
Rv0474[0]+Rv2013[-1]+Rv2694c[1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv2013[-1]+Rv2694c[1]
Rv0474[0]+Rv2019[0]+Rv2160c[0]+Rv2727c[-1],0.0009067921502371457,0.16,9,6,,5,Rv0474[0]+Rv2019[0]+Rv2160c[0]+Rv2727c[-1]
Rv0474[0]+Rv2154c[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv2154c[-1]
Rv0474[0]+Rv2346c[1],1.6777216000019024e-05,0.16,6,6,,5,Rv0474[0]+Rv2346c[1]
Rv0474[0]+Rv2365c[-1]+Rv3139[-1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv2365c[-1]+Rv3139[-1]
Rv0474[0]+Rv2393[-1],0.00020514894109480153,0.16,10,7,,5,Rv0474[0]+Rv2393[-1]
Rv0474[0]+Rv2417c[-1]+Rv3085[-1],0.0005165105806353987,0.16,14,8,,5,Rv0474[0]+Rv2417c[-1]+Rv3085[-1]
Rv0474[0]+Rv2483c[0]+Rv2699c--Rv3524[1],3.3157147525386677e-06,0.16,9,8,,5,Rv0474[0]+Rv2483c[0]+Rv2699c--Rv3524[1]
Rv0474[0]+Rv2552c[-1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv2552c[-1]
Rv0474[0]+Rv2553c[-1]+Rv3308[-1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv2553c[-1]+Rv3308[-1]
Rv0474[0]+Rv2659c[-1],0.000349932460441571,0.16,8,6,,5,Rv0474[0]+Rv2659c[-1]
Rv0474[0]+Rv2694c[1],4.294967296258889e-07,0.16,8,8,,5,Rv0474[0]+Rv2694c[1]
Rv0474[0]+Rv2959c[1],4.294967296258889e-07,0.16,8,8,,5,Rv0474[0]+Rv2959c[1]
Rv0474[0]+Rv2959c[1]+Rv3107c[0],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv2959c[1]+Rv3107c[0]
Rv0474[0]+Rv3020c[1]+Rv3879c[1],0.0006553599999999937,0.16,4,4,,5,Rv0474[0]+Rv3020c[1]+Rv3879c[1]
Rv0474[0]+Rv3139[-1]+Rv3455c[0],7.150261554378368e-05,0.16,9,7,,5,Rv0474[0]+Rv3139[-1]+Rv3455c[0]
Rv0474[0]+Rv3139[-1]+Rv3455c[0]+Rvnt43[-1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv3139[-1]+Rv3455c[0]+Rvnt43[-1]
Rv0474[0]+Rv3355c[1]+Rv3582c[-1],0.0005452595199999521,0.16,6,5,,5,Rv0474[0]+Rv3355c[1]+Rv3582c[-1]
Rv0474[0]+Rv3550[-1],4.294967296258889e-07,0.16,8,8,,5,Rv0474[0]+Rv3550[-1]
Rv0474[0]+Rv3853[-1],0.00048580622475169477,0.16,11,7,,5,Rv0474[0]+Rv3853[-1]
Rv0474[0]+Rv3853[-1]+Rv3888c[1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv3853[-1]+Rv3888c[1]
Rv0474[0]+Rv3879c[1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv3879c[1]
Rv0474[0]+Rv3881c[1],2.6843545599675167e-06,0.16,7,7,,5,Rv0474[0]+Rv3881c[1]
Rv0474[0]+Rv3913[1],0.00010485760000000788,0.16,5,5,,5,Rv0474[0]+Rv3913[1]
Rv0484c[0]+Rv0624[-1]+Rv3575c[0]+Rv3805c[0],0.00010485760000000788,0.16,5,5,,5,Rv0484c[0]+Rv0624[-1]+Rv3575c[0]+Rv3805c[0]
Rv0490[0]+Rv0935[0]+Rv3550[0],-0.0002761381715924438,0.16,47,0,,5,Rv0490[0]+Rv0935[0]+Rv3550[0]
Rv0490[0]+Rv1073[0]+Rv3805c[0],-0.0002761381715924438,0.16,47,0,,5,Rv0490[0]+Rv1073[0]+Rv3805c[0]
Rv0490[0]+Rv1343c[0],-0.0005546375907070633,0.16,43,0,,5,Rv0490[0]+Rv1343c[0]
Rv0490[0]+Rv1713[0],-0.00046589557619391986,0.16,44,0,,5,Rv0490[0]+Rv1713[0]
Rv0490[0]+Rv2165c[0]+Rv3549c[0],-0.000935775008616635,0.16,40,0,,5,Rv0490[0]+Rv2165c[0]+Rv3549c[0]
Rv0490[0]+Rv3891c[0],-0.0005546375907070633,0.16,43,0,,5,Rv0490[0]+Rv3891c[0]
Rv0492A[-1]+Rv0655[-1]+Rv2558[0],1.6777216000019024e-05,0.16,6,6,,5,Rv0492A[-1]+Rv0655[-1]+Rv2558[0]
Rv0492A[-1]+Rv2496c[0]+Rv3549c[-1],4.294967296258889e-07,0.16,8,8,,5,Rv0492A[-1]+Rv2496c[0]+Rv3549c[-1]
Rv0492A[-1]+Rv2558[0]+Rv3139[-1],0.00010485760000000788,0.16,5,5,,5,Rv0492A[-1]+Rv2558[0]+Rv3139[-1]
Rv0492A[0]+Rv2558[0]+Rv3139[-1]+Rv3616c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0492A[0]+Rv2558[0]+Rv3139[-1]+Rv3616c[-1]
Rv0499[-1]+Rv0560c[-1],0.00025759817426451725,0.16,13,8,,5,Rv0499[-1]+Rv0560c[-1]
Rv0499[-1]+Rv0574c[1],0.00035984926105014914,0.16,23,11,,5,Rv0499[-1]+Rv0574c[1]
Rv0499[-1]+Rv1246c[0]+Rv1725c[0]+Rv1964[-1],0.0005452595199999521,0.16,6,5,,5,Rv0499[-1]+Rv1246c[0]+Rv1725c[0]+Rv1964[-1]
Rv0499[-1]+Rv1652[0]+Rv3635[0],0.0006553599999999937,0.16,4,4,,5,Rv0499[-1]+Rv1652[0]+Rv3635[0]
Rv0499[-1]+Rv1802[0],0.00011533861032453352,0.16,12,8,,5,Rv0499[-1]+Rv1802[0]
Rv0499[-1]+Rv1802[0]+Rv2498c[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0499[-1]+Rv1802[0]+Rv2498c[-1]
Rv0499[-1]+Rv1803c[0],0.000568491198631671,0.16,24,11,,5,Rv0499[-1]+Rv1803c[0]
Rv0499[-1]+Rv1860[1],0.00010485760000000788,0.16,5,5,,5,Rv0499[-1]+Rv1860[1]
Rv0499[-1]+Rv1860[1]+Rv3853[-1],0.00010485760000000788,0.16,5,5,,5,Rv0499[-1]+Rv1860[1]+Rv3853[-1]
Rv0499[-1]+Rv1975[0]+Rv2165c[0]+Rv3549c[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0499[-1]+Rv1975[0]+Rv2165c[0]+Rv3549c[-1]
Rv0499[0],-0.0007860510072379423,0.16,41,0,,5,Rv0499[0]
Rv0501[0]+Rv1713[0],-0.0006602828460798849,0.16,42,0,,5,Rv0501[0]+Rv1713[0]
Rv0501[0]+Rv3157[0],-0.0005546375907070633,0.16,43,0,,5,Rv0501[0]+Rv3157[0]
Rv0509[-1]+Rv0570[0]+Rv0930[-1]+Rv2496c[0],0.00010485760000000788,0.16,5,5,,5,Rv0509[-1]+Rv0570[0]+Rv0930[-1]+Rv2496c[0]
Rv0509[-1]+Rv0623[-1]+Rv2558[0],0.0005452595199999521,0.16,6,5,,5,Rv0509[-1]+Rv0623[-1]+Rv2558[0]
Rv0509[-1]+Rv0841[0]+Rv1299[0]+Rvnt13[-1],0.0005452595199999521,0.16,6,5,,5,Rv0509[-1]+Rv0841[0]+Rv1299[0]+Rvnt13[-1]
Rv0509[-1]+Rv0912[-1]+Rv2558[0]+Rv3670[-1],0.0006553599999999937,0.16,4,4,,5,Rv0509[-1]+Rv0912[-1]+Rv2558[0]+Rv3670[-1]
Rv0509[-1]+Rv0930[-1]+Rv2496c[0],4.4773350433624515e-05,0.16,11,8,,5,Rv0509[-1]+Rv0930[-1]+Rv2496c[0]
Rv0509[-1]+Rv0930[-1]+Rv3357[0]+Rv3805c[0],0.00010485760000000788,0.16,5,5,,5,Rv0509[-1]+Rv0930[-1]+Rv3357[0]+Rv3805c[0]
Rv0509[-1]+Rv0930[-1]+Rv3805c[0],0.00020514894109480153,0.16,10,7,,5,Rv0509[-1]+Rv0930[-1]+Rv3805c[0]
Rv0509[-1]+Rv0935[0]+Rv3565[-1],3.3157147525386677e-06,0.16,9,8,,5,Rv0509[-1]+Rv0935[0]+Rv3565[-1]
Rv0509[-1]+Rv0935[0]+Rv3611[-1],4.4773350433624515e-05,0.16,11,8,,5,Rv0509[-1]+Rv0935[0]+Rv3611[-1]
Rv0509[-1]+Rv1066[1]+Rv2558[0]+Rv2924c[-1],0.0006553599999999937,0.16,4,4,,5,Rv0509[-1]+Rv1066[1]+Rv2558[0]+Rv2924c[-1]
Rv0509[-1]+Rv1343c[1]+Rv3047c[0],0.00048580622475169477,0.16,11,7,,5,Rv0509[-1]+Rv1343c[1]+Rv3047c[0]
Rv0509[-1]+Rv1343c[1]+Rv3047c[0]+Rv3616c[-1],0.00010485760000000788,0.16,5,5,,5,Rv0509[-1]+Rv1343c[1]+Rv3047c[0]+Rv3616c[-1]
Rv0509[-1]+Rv1602[0]+Rv2086[-1],0.0005452595199999521,0.16,6,5,,5,Rv0509[-1]+Rv1602[0]+Rv2086[-1]
Rv0509[-1]+Rv2515c[-1]+Rv2558[0],0.00048580622475169477,0.16,11,7,,5,Rv0509[-1]+Rv2515c[-1]+Rv2558[0]
